Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
8740,1-458405201,"SWAMI VIVEKANAND INSTITUTE OF
TECHNOLOGY (POLYTECHNIC), SOLAPUR",Western,Maharashtra,SOLAPUR,"KHED, NORTH
SOLAPUR",Group-2
8741,1-500892721,"SWAMI VIVEKANAND POLYTECHNIC,JOLA.",Western,Maharashtra,BEED,KAIJ,Group-2
8742,1-15322531,"SWAMINARAYAN SIDDHANTA INSTITUTE OF
TECHNOLOGY",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8743,1-1500557231,SWARAJ INSTITUTE OF MANAGEMENT,Western,Maharashtra,SATARA,KARAD,Group-2
8744,1-21637982,"SWAYAM SIDDHI MITRA SANGH""S COLLEGE OF
MANAGEMENT AND RESEARCH",Western,Maharashtra,THANE,BHIWANDI,Group-2
8745,1-3674181,"SWVSM'S TATYASAHEB KORE INSTITUTE OF
ENGINEERING AND TECHNOLOGY",Western,Maharashtra,KOLHAPUR,WARANANAGAR,Group-2
8746,1-3898569091,SYBMBIOSIS CENTRE FOR DISTANCE LEARNING,Western,Maharashtra,PUNE,PUNE,Group-2
8747,1-43398721,"SYDENHAM INSTITUTE OF MANAGEMENT
STUDIES AND RESEARCH AND ENTREPRENEURSHIP EDUCATION (SIMSREE)",Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8748,1-11434782101,SYMBIOSIS INSTITUTE OF TECHNOLOGY,Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8749,1-10306294,SYMBIOSIS INSTITUTE OF TECHNOLOGY,Western,Maharashtra,PUNE,PUNE,Group-2
8750,1-9452879781,"SYMBIOSIS INTERNATIONAL (DEEMED
UNIVERSITY)",Western,Maharashtra,NASHIK,NASHIK,Group-2
8751,1-9424238661,"SYMBIOSIS INTERNATIONAL (DEEMED
UNIVERSITY)",Western,Maharashtra,PUNE,"LAVALE ,MULSHI",Group-2
8752,1-9451638021,"SYMBIOSIS INTERNATIONAL (DEEMED
UNIVERSITY)",Western,Maharashtra,PUNE,PUNE,Group-2
8753,1-9713541,"TAKSHASHILA INSTITUTE OF ENGINEERING &
TECHNOLOGY, DARAPUR",Western,Maharashtra,AMRAVATI,AMRAVATI,Group-2
8754,1-2061229791,TAKSHASHILA POLYTECHNIC. AMRAVATI,Western,Maharashtra,AMRAVATI,AMRAVATI,Group-2
8755,1-2862025551,"TATYASAHEB KORE INSTITUTE OF ENGINEERING AND TECHNOLOGY
(POLYTECHNIC), WARANANAGAR",Western,Maharashtra,KOLHAPUR,WARANANAGAR,Group-2
8756,1-43834947074,"TATYASAHEB KORE INSTITUTE OF
ENGINEERING AND TECHNOLOGY YELUR",Western,Maharashtra,KOLHAPUR,WARANANAGAR,Group-2
8757,1-427627533,"TECHNICAL AND MEDICAL EDUCATION SOCIETY'S J. T. MAHAJAN POLYTECHNIC
FAIZPUR",Western,Maharashtra,JALGAON,FAIZPUR,Group-2
8758,1-7505132801,TERNA GLOBAL BUSINESS SCHOOL,Western,Maharashtra,THANE,"NERUL, NAVI
MUMBAI",Group-2
8759,1-4011650,"TERNA PUBLIC CHARITABLE TRUST'S  TERNA
ENGINEERING COLLEGE",Western,Maharashtra,THANE,NAVI MUMBAI,Group-2
8760,1-8657401,THADOMAL SHAHANI ENGINEERING COLLEGE,Western,Maharashtra,"MUMBAI
SUBURBAN",MUMBAI,Group-2
8761,1-5937743,"THAKUR COLLEGE OF ENGINEERING &
TECHNOLOGY",Western,Maharashtra,"MUMBAI
SUBURBAN",MUMBAI,Group-2
8762,1-7377693961,THAKUR GLOBAL BUSINESS SCHOOL,Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8763,1-4439559,"THAKUR INSTITUTE OF MANAGEMENT STUDIES
AND RESEARCH",Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8764,1-2492288,"THAKUR INSTITUTE OF MANAGEMENT STUDIES, CAREER DEVELOPMENT AND
RESEARCH",Western,Maharashtra,MUMBAI SUBURBAN,MUMBAI,Group-2
8765,1-411241581,"THAKUR SHYAMNARAYAN ENGINEERING
COLLEGE",Western,Maharashtra,"MUMBAI
SUBURBAN",MUMBAI,Group-2
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
8766,1-428165701,THE PEOPLES EDUCATION SOCIETY'S DIPLOMA COLLEGE OF ENGINEERING & TECHNOLOGY,Western,Maharashtra,AHMEDNAGAR,JAMKHED,Group-2
8767,1-6351267,THEEM COLLEGE OF ENGINEERING,Western,Maharashtra,THANE,BOISAR,Group-2
8768,1-44079717814,TILAK MAHARASHTRA VIDYAPEETH,Western,Maharashtra,PUNE,PUNE,Group-2
8769,1-6028541,"TIRPUDE INSTITUTE OF MANAGEMENT
EDUCATION",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8770,1-477920101,TRIMURTI INSTITUTE OF TECHNOLOGY,Western,Maharashtra,JALGAON,TAL : DHARANGAON,Group-2
8771,1-3450001,"TRINITY ACADEMY OF ENGINEERING, PUNE",Western,Maharashtra,PUNE,PUNE,Group-2
8772,1-6066612,"TRINITY COLLEGE OF ENGINEERING &
RESEARCH",Western,Maharashtra,PUNE,NR. BOPDEV GHAT,Group-2
8773,1-7851008,"TRINITY INSTITUTE OF MANAGEMENT &
RESEARCH",Western,Maharashtra,PUNE,PUNE,Group-2
8774,1-2064632551,"TRINITY POLYTECHNIC, PUNE",Western,Maharashtra,PUNE,PUNE,Group-2
8775,1-3669721,"TSSM'S BHIVARABAI SAWANT COLLEGE OF
ENGINEERING AND RESEARCH",Western,Maharashtra,PUNE,PUNE,Group-2
8776,1-43846792569,"TULASKAR INSTITUTE OF SCIENCE AND
TECHNOLOGY",Western,Maharashtra,WARDHA,HINGANGHAT,Group-2
8777,1-14359478,TULI COLLEGE OF HOTEL MANAGEMENT,Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8778,1-4187806,"TULSIRAMJI GAIKWAD-PATIL COLLEGE OF
ENGINEERING AND TECHNOLOGY",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8779,1-12027896941,U.D.PATHRIKAR INSTITUTE OF MANAGEMENT,Western,Maharashtra,AURANGABAD,AURANGABAD,Group-2
8780,1-2494904,UNIQUE INSTITUTE OF MANAGEMENT,Western,Maharashtra,PUNE,PUNE,Group-2
8781,1-43379597343,UNITECH B SCHOOL,Western,Maharashtra,PUNE,TATHAWADE,Group-2
8782,1-405752831,"UNIVERSAL AI UNIVERSITY, KARJAT",Western,Maharashtra,RAIGAD,KARJAT,Group-2
8783,1-483654421,UNIVERSAL COLLEGE OF ENGINEERING,Western,Maharashtra,THANE,KAMAN,Group-2
8784,1-3101711,"UNIVERSAL COLLEGE OF ENGINEERING &
RESEARCH",Western,Maharashtra,PUNE,PUNE,Group-2
8785,1-28467561,"UNIVERSITY INSTITUTE OF CHEMICAL TECHNOLOGY, NORTH MAHARASHTRA
UNIVERSITY, JALGAON",Western,Maharashtra,JALGAON,JALGAON,Group-2
8786,1-41838661,USHA MITTAL INSTITUTE OF TECHNOLOGY,Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8787,1-510112701,V J POLYTECHNIC,Western,Maharashtra,CHANDRAPUR,RAJURA,Group-2
8788,1-414725591,"V M INSTITUTE OF ENGINEERING &
TECHNOLOGY",Western,Maharashtra,NAGPUR,"NAGPUR/DONGARG
OAN/",Group-2
8789,1-524787191,"V.J.SHINDE POLYTENIC COLLEGE, OSMANABAD",Western,Maharashtra,OSMANABAD,OSMANABAD,Group-2
8790,1-22674881,"V.P.INSTITUTE OF MANAGEMENT STUDIES AND
RESEARCH, SANGLI.",Western,Maharashtra,SANGLI,SANGLI,Group-2
8791,1-31689601,"VAIKUNTH MEHTA NATIONAL INSTITUTE OF
COOPERATIVE MANAGEMENT",Western,Maharashtra,PUNE,PUNE,Group-2
8792,1-43910857853,VALIA SCHOOL OF MANAGEMENT,Western,Maharashtra,"MUMBAI
SUBURBAN",MUMBAI MEGA CITY,Group-2
8793,1-457063561,"VAMANRAO ITAHPE POLYTECHNIC VELHALE,
SANGAMNER",Western,Maharashtra,AHMEDNAGAR,SANGAMNER,Group-2
8794,1-44014194360,"VAMANRAO ITHAPE INSTITUTE OF
MANAGEMENT",Western,Maharashtra,AHMEDNAGAR,SANGAMNER,Group-2
8795,1-11324591961,VARDHAMAN POLYTECHNIC,Western,Maharashtra,WASHIM,KARANJA (LAD),Group-2
8796,1-4391771,VASANTDADA PATIL PRATISHTHAN'S COLLEGE OF ENGINEERING AND VISUAL ARTS,Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8797,1-437657381,VASANTRAO MORE POLYTECHNIC,Western,Maharashtra,JALGAON,TEHU/PAROLA,Group-2
8798,1-463299131,"VASANTRAO NAIK INSTITUTE OF
TECHNOLOGY,VASARNI,NANDED",Western,Maharashtra,NANDED,NANDED,Group-2
8799,1-5149491,VEERMATA JIJABAI TECHNOLOGICAL INSTITUTE,Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8800,1-3675803,VENKATESHWARA INSTITUE OF MANAGEMENT,Western,Maharashtra,SANGLI,ISLAMPUR,Group-2
8801,1-6190781,VIDARBHA INSTITUTE OF TECHNOLOGY,Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8802,1-7576231,"VIDYA BHARATI MAHAVIDYALAYA, DEPARTMENT OF RESEARCH & PG STUDIES
AND MANAGEMENT",Western,Maharashtra,AMRAVATI,AMRAVATI,Group-2
8803,1-791148811,VIDYA NIKETAN COLLEGE OF ENGINEERING,Western,Maharashtra,AHMEDNAGAR,BOTA,Group-2
8804,1-435547521,"VIDYA PRASARAK MANDAL'S COLLEGE OF
ENGINEERING",Western,Maharashtra,THANE,THANE,Group-2
8805,1-1510254684,"VIDYA PRASARINI SABHA'S COLLEGE OF
ENGINEERING & TECHNOLOGY, LONAVALA",Western,Maharashtra,PUNE,LONAVALA,Group-2
8806,1-1559911,"VIDYA PRATISHTHAN’S KAMALNAYAN BAJAJ
INSTITUTE OF ENGINEERING & TECHNOLOGY, BARAMATI",Western,Maharashtra,PUNE,BARAMATI,Group-2
8807,1-3103341,"VIDYA PRATISHTHANS INSTITUTE OF
INFORMATION TECHNOLOGY",Western,Maharashtra,PUNE,BARAMATI,Group-2
8808,1-440610371,VIDYA PRATISHTHAN'S POLYTECHNIC COLLEGE,Western,Maharashtra,PUNE,INDAPUR,Group-2
8809,1-4351754,"VIDYA VIKAS PRATISHTHAN INSTITUTE OF
ENGINEERING & TECHNOLOGY,SOLAPUR",Western,Maharashtra,SOLAPUR,SOLAPUR,Group-2
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
8810,1-409588801,"VIDYA VIKAS PRATISHTHAN
POLYTECHNIC,SOLAPUR",Western,Maharashtra,SOLAPUR,SOLAPUR,Group-2
8811,1-14068819,VIDYALANKAR INSTITUTE OF TECHNOLOGY,Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8812,1-449869651,VIDYALANKAR POLYTECHNIC,Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8813,1-467753611,VIDYAVARDHINI INSTITUTE OF TECHNOLOGY,Western,Maharashtra,KOLHAPUR,PAL,Group-2
8814,1-412372261,"VIDYAVARDHINI'S BHAUSAHEB VARTAK
POLYTECHNIC",Western,Maharashtra,THANE,VASAI,Group-2
8815,1-262262952,"VIDYAVARDHINI'S COLLEGE OF ENGINEERING
AND TECHNOLOGY",Western,Maharashtra,THANE,VASAI,Group-2
8816,1-7746692521,VIJAY PATIL SCHOOL OF MANAGEMENT,Western,Maharashtra,THANE,NAVI MUMBAI,Group-2
8817,1-14461931,"VILASRAO DESHMUKH COLLEGE OF
ENGINEERING & TECHNOLOGY",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8818,1-20530371,"VILASRAO DESHMUKH FOUNDATION GROUP
OF INSTITUTIONS",Western,Maharashtra,LATUR,LATUR,Group-2
8819,1-445068681,"VILASRAO DESHMUKH FOUNDATIONS, VDF
SCHOOL OF POLYTECHNIC",Western,Maharashtra,LATUR,LATUR,Group-2
8820,1-466056241,"VINAYAKRAO PATIL SHIKSHAN PRASARAK MANDAL'S INSTITUTE OF ENGINEERING AND
TECHNOLOGY, KANNAD",Western,Maharashtra,AURANGABAD,KANNAD,Group-2
8821,1-7718584,"VISHWABHARATI ACADEMY'S COLLEGE OF
ENGINEERING, AHMEDNAGAR",Western,Maharashtra,AHMEDNAGAR,AHMEDNAGAR,Group-2
8822,1-4487601,VISHWAKARMA DADASAHEB CHAVAN INSTITUTE OF MANAGEMENT AND RESEARCH,Western,Maharashtra,SATARA,KARAD,Group-2
8823,1-3514117,VISHWAKARMA INSTITUTE OF TECHNOLOGY,Western,Maharashtra,PUNE,PUNE,Group-2
8824,1-44526267064,"VISHWANIKETAN COLLEGE OF ARCHITECTURE
ART AND DESIGN",Western,Maharashtra,RAIGAD,KHALAPUR,Group-2
8825,1-1455436001,"VISHWANIKETAN'S INSTITUTE OF
MANAGEMENT ENTREPRENEURSHIP AND ENGINEERING TECHNOLOGY (I MEET)",Western,Maharashtra,RAIGAD,KHALAPUR,Group-2
8826,1-23622351,VISHWASATTYA COLLEGE OF MBA,Western,Maharashtra,NASHIK,OZAR(MIG),Group-2
8827,1-481028141,"VISHWATMAK JANGLI MAHARAJ ASHRAM
TRUST(KOKAMTHAN),ATMA MALIK INSTITUTE OF TECHNOLOGY  & RESEARCH.",Western,Maharashtra,THANE,"AT: MOHILI, POST: AGHAI, VIA KALYAN",Group-2
8828,1-15068215,VISHWESHWAR EDUCATION SOCIETY'S INDIRA INSTITUTE OF BUSINESS MANAGEMENT,Western,Maharashtra,THANE,NAVI MUMBAI,Group-2
8829,1-404261661,"VISHWESHWARAYYA ABHIYANTRIKI PADVIKA
MAHAVIDYALAYA",Western,Maharashtra,LATUR,ALMALA,Group-2
8830,1-431174941,VITTHAL PATIL POLYTECHNIC,Western,Maharashtra,SANGLI,INAM DHAMNI,Group-2
8831,1-2192545341,VIVA INSTITUTE OF APPLIED ART,Western,Maharashtra,THANE,VIRAR,Group-2
8832,1-833629111,"VIVA INSTITUTE OF MANAGEMENT AND RESEARCH (VIVA SCHOOL OF MANAGEMENT
AND RESEARCH)",Western,Maharashtra,THANE,VIRAR,Group-2
8833,1-7468271,VIVA INSTITUTE OF TECHNOLOGY,Western,Maharashtra,THANE,VIRAR,Group-2
8834,1-847024631,VIVA SCHOOL OF MCA,Western,Maharashtra,THANE,VIRAR,Group-2
8835,1-43815718063,VIVEKANAND COLLEGE KOLHAPUR,Western,Maharashtra,KOLHAPUR,KOLHAPUR,Group-2
8836,1-7737715261,"VIVEKANAND EDUCATION SOCIETY'S BUSINESS
SCHOOL",Western,Maharashtra,"MUMBAI
SUBURBAN",MUMBAI MEGA CITY,Group-2
8837,1-2527841,VIVEKANAND EDUCATION SOCIETY'S INSTITUTE OF MANAGEMENT STUDIES AND RESEARCH,Western,Maharashtra,MUMBAI SUBURBAN,CHEMBUR,Group-2
8838,1-7118101,"VIVEKANAND EDUCATION SOCIETY'S INSTITUTE
OF TECHNOLOGY",Western,Maharashtra,"MUMBAI
SUBURBAN",MUMBAI,Group-2
8839,1-424116251,"VIVEKANAND EDUCATION SOCIETY'S
POLYTECHNIC",Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8840,1-467599631,"VIVEKANAND EDUCATION SOCIETY'S
POLYTECHNIC,SITASAONGI",Western,Maharashtra,BHANDARA,SITASAONGI,Group-2
8841,1-28960681,"VMV COMMERCE JMT ARTS & JJP SCIENCE
COLLEGE",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8842,1-11003077,"VPM'S DR. V.N.BEDEKAR INSTITUTE OF
MANAGEMENT STUDIES",Western,Maharashtra,THANE,THANE,Group-2
8843,1-612895941,"VPM'S MAHARSHI PARSHURAM COLLEGE OF
ENGINEERING",Western,Maharashtra,RATNAGIRI,GUHAGAR,Group-2
8844,1-11326220871,"VSS DR.SHIVAJI MADAN INSTITUTE OF
MANAGEMENT",Western,Maharashtra,JALNA,JALNA,Group-2
8845,1-17914021,"W.K.B.S.MANDAL'S DR. SURYAKANTA R.
AJMERA MCA COLLEGE FOR WOMEN",Western,Maharashtra,DHULE,DHULE,Group-2
8846,1-4190881,"WAINGANGA COLLEGE OF ENGINEERING AND
MANAGEMENT",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8847,1-4197831,WALCHAND COLLEGE OF ENGINEERING,Western,Maharashtra,SANGLI,SANGLI,Group-2
8848,1-3869061,WALCHAND INSTITUTE OF TECHNOLOGY,Western,Maharashtra,SOLAPUR,SOLAPUR,Group-2
8849,1-4193621,"WATUMULL INSTITUTE OF ENGINEERING AND
TECHNOLOGY",Western,Maharashtra,MUMBAI CITY,THANE,Group-2
8850,1-3898338601,"WELINGKAR INSTITUTE OF MANAGEMENT
DEVELOPMENT AND RESEARCH",Western,Maharashtra,MUMBAI CITY,MATUNGA,Group-2
8851,1-9444844791,WESTERN BUSINESS SCHOOL PUNE,Western,Maharashtra,PUNE,MAVAL,Group-2
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
8852,1-482159671,"WOMENS TECHNICAL EDUCATION & RESEARCH
INSTITUTE",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8853,1-4027961,XAVIER INSTITUTE OF  ENGINEERING,Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8854,1-10726211,"XAVIER INSTITUTE OF MANAGEMENT &
RESEARCH",Western,Maharashtra,MUMBAI CITY,MUMBAI,Group-2
8855,1-434118461,Y. B. PATIL POLYTECHNIC,Western,Maharashtra,PUNE,PUNE,Group-2
8856,1-4224475,"YADAVRAO TASGAONKAR COLLEGE OF
ENGINEERING AND MANAGEMENT",Western,Maharashtra,RAIGAD,KARJAT,Group-2
8857,1-4558233,"YADAVRAO TASGAONKAR INSTITUTE OF
ENGNEERING AND TECHNOLOGY",Western,Maharashtra,RAIGAD,KARJAT,Group-2
8858,1-404247151,YADAVRAO TASGAONKAR POLYTECHNIC,Western,Maharashtra,RAIGAD,KARJAT,Group-2
8859,1-467424873,YASHODA TECHNICAL CAMPUS SATARA,Western,Maharashtra,SATARA,SATARA,Group-2
8860,1-43366092703,YASHODEEP INSTITUTE OF COMPUTER APPLICATION MCA,Western,Maharashtra,AURANGABAD,"GUT NO 114
PIMPALGAON PANDHRI",Group-2
8861,1-2051471401,"YASHWANTRAO BHONSALE INSTITUTE OF
TECHNOLOGY",Western,Maharashtra,SINDHUDURG,SAWANTWADI,Group-2
8862,1-43833235886,YASHWANTRAO CHAVAN MAHAVIDYALAYA,Western,Maharashtra,SANGLI,URAN ISLAMPUR,Group-2
8863,1-2198147061,"YASHWANTRAO CHAVAN SCHOOL OF RURAL
DEVELOPMENT",Western,Maharashtra,KOLHAPUR,KOLHAPUR,Group-2
8864,1-2200341561,"YASHWANTRAO CHAVAN SCHOOL OF RURAL
DEVELOPMENT",Western,Maharashtra,KOLHAPUR,KOLHAPUR,Group-2
8865,1-2493649991,"YASHWANTRAO CHAVAN SCHOOL OF RURAL
DEVELOPMENT",Western,Maharashtra,KOLHAPUR,KOLHAPUR,Group-2
8866,1-31264821,"YASHWANTRAO MOHITE INSTITUTE OF
MANAGEMENT (MCA PROGRAMME) KARAD",Western,Maharashtra,SATARA,KARAD,Group-2
8867,1-33023293,"YASHWANTRAO MOHITE INSTITUTE OF
MANAGEMENT, KARAD",Western,Maharashtra,SATARA,KARAD,Group-2
8868,1-4736951,"YESHWANTRAO CHAVAN COLLEGE OF
ENGINEERING",Western,Maharashtra,NAGPUR,NAGPUR,Group-2
8869,1-475761341,"YOGWASHISTH SHIKSHAN PRASARK MANDASL
Y.S.P.'S POLYTECHNIC.",Western,Maharashtra,LATUR,BABHALGAON.,Group-2
8870,1-2895931,"ZEAL COLLEGE OF ENGINEERING AND
RESEARCH",Western,Maharashtra,PUNE,PUNE,Group-2
8871,1-6749149,"ZEAL INSTITUTE OF BUSINESS ADMINISTRATION,  COMPUTER APPLICATION &
RESEARCH",Western,Maharashtra,PUNE,PUNE,Group-2
8872,1-5325531,"ZEAL INSTITUTE OF MANAGEMENT &
COMPUTER APPLICATION",Western,Maharashtra,PUNE,PUNE,Group-2
8873,1-425603821,ZEAL POLYTECHNIC,Western,Maharashtra,PUNE,NARHE,Group-2
8874,1-44452173074,AACHARYA PANTH SHRI GRINDH MUNI NAAM SAHEB GOVT. P. G. COLLEGE KAWARDHA,Central,Chhattisgarh,KAWARDHA,KAWARDHA,Group-4
8875,1-44244862764,AGRASEN MAHAVIDYALAYA,Central,Chhattisgarh,RAIPUR,RAIPUR,Group-4
8876,1-44453639254,ALSHAMS INFOTECH COLLEGE,Central,Chhattisgarh,DHAMTARI,NAGRI,Group-4
8877,1-44590316603,ANANT COLLEGE,Central,Chhattisgarh,RAIGARH,RAIGARH,Group-4
8878,1-44621200153,ARICENT COLLEGE,Central,Chhattisgarh,RAIGARH,PATELPALI,Group-4
8879,1-44480364603,ATAL BIHARI VAJPAYEE VISHWAVIDYALAYA,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8880,1-44496969463,B L T COLLEGE RATANPUR,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8881,1-44376226044,B M COLLEGE,Central,Chhattisgarh,DURG,DURG,Group-4
8882,1-44269727356,B.C.S. GOVT. P.G. COLLEGE DHAMTARI,Central,Chhattisgarh,DHAMTARI,DHAMTARI,Group-4
8883,1-44525366934,BATMUL ASHRAM SHIKSHAN SA,Central,Chhattisgarh,RAIGARH,RAIGARH,Group-4
8884,1-44512999634,"BHANUPRATAP DEO GOVT. PG COLLEGE
KANKER",Central,Chhattisgarh,KANKER,KANKER,Group-4
8885,1-44289003214,BHILAI MAHILA MAHAVIDYALAYA,Central,Chhattisgarh,DURG,BHILAI,Group-4
8886,1-44245139424,BHILAI NAIR SAMAJAM COLLEGE,Central,Chhattisgarh,DURG,BHILAI,Group-4
8887,1-44521429726,C. S. R. COLLEGE PIPERTARAI,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8888,1-44325991665,"CENTRAL COLLEGE OF INFORMMATION
TECHNOLOGY",Central,Chhattisgarh,RAIPUR,RAIPUR,Group-4
8889,1-44305986814,CENTURY CEMENT COLLEGE BAIKUNTH,Central,Chhattisgarh,RAIPUR,BAIKUNTH,Group-4
8890,1-44402489124,CHAITANYA SCIENCE ARTS COLLEGE,Central,Chhattisgarh,JANJGIR-CHAMPA,PAMGARH,Group-4
8891,1-44306330956,"CHOUKSEY COLLEGE OF SCIENCE AND
COMMERCE",Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8892,1-44244611225,CHRIST COLLEGE,Central,Chhattisgarh,BASTAR,JAGDALPUR,Group-4
8893,1-44464658924,CIT DEGREE COLLEGE,Central,Chhattisgarh,RAJNANDGAON,RAJNANDGAON,Group-4
8894,1-44368881406,COLLEGE OF I.T. AND APPLIED SOCIAL SCIENCE,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8895,1-44521039845,COLLEGE OF PROFESSIONAL STUDIES,Central,Chhattisgarh,SURGUJA,AMBIKAPUR,Group-4
8896,1-44325832122,COMPTECH MAHAVIDYALAYA,Central,Chhattisgarh,DHAMTARI,DHAMTARI,Group-4
8897,1-44297248964,CONFLUENCE COLLEGE OF HIGHER EDUCATION,Central,Chhattisgarh,RAJNANDGAON,RAJNANDGAON,Group-4
8898,1-44602668034,CPM ARTS AND SCIENCE COLLEGE,Central,Chhattisgarh,RAIGARH,SARANGARH,Group-4
8899,1-44329576904,D P VIPRA COLLEGE,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8900,1-44346494618,D.L.S.P.G. COLLEGE,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8901,1-44244956974,DISHA COLLEGE,Central,Chhattisgarh,RAIPUR,RAIPUR,Group-4
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
8902,1-44372989674,DISHA COLLEGE OF MANAGEMENT STUDIES,Central,Chhattisgarh,RAIPUR,PACHEDA,Group-4
8903,1-44621040973,"DR BHANWAR SINGH PORTE ARTS SCIENCE
AND COMMERCE COLLEGE GHARGHODA",Central,Chhattisgarh,RAIGARH,GHARGHODA,Group-4
8904,1-44490473235,"DR RADHKRISHNAN COMPUTER COLLEGE
BALODA",Central,Chhattisgarh,JANJGIR-CHAMPA,BALODA,Group-4
8905,1-44343161366,DR. C. V. RAMAN UNIVERSITY,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8906,1-44257018731,DURGA MAHAVIDYALAYA RAIPUR,Central,Chhattisgarh,RAIPUR,RAIPUR,Group-4
8907,1-44302541754,ELEGANT COLLEGE RAJNANDGAON,Central,Chhattisgarh,RAJNANDGAON,RAJNANDGAON,Group-4
8908,1-43761804417,"GD RUNGTA COLLEGE OF SCIENCE AND
TECHNOLOGY",Central,Chhattisgarh,DURG,BHILAI,Group-4
8909,1-44326443244,GENESIS COLLEGE OF HIGHER EDUCATION,Central,Chhattisgarh,DHAMTARI,DHAMTARI,Group-4
8910,1-44244616936,"GOVERMENT JAMUNA PRASAD VERMA PG
ARTS AND COMMERCE COLLEGE  BILASPUR",Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8911,1-44448844524,GOVERNMENT DANVEER TULARAM POSTGRADUATE COLLEGE UTAI DISTT DURG CG,Central,Chhattisgarh,DURG,UTAI,Group-4
8912,1-44332578294,"GOVERNMENT GHANSHYAM SINGH GUPT POST
GRADUATE COLLEGE",Central,Chhattisgarh,BALOD,BALOD,Group-4
8913,1-44244821714,"GOVERNMENT KAKTIYA POST GRADUATE
COLLEGE JAGDALPUR",Central,Chhattisgarh,BASTAR,JAGDALPUR,Group-4
8914,1-44450578794,GOVERNMENT MATA SHABARI NAVEEN GIRLS PG COLLEGE BILASPUR CHHATTISGARH,Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8915,1-44527140028,GOVERNMENT NAVIN COLLEGE HASOUD,Central,Chhattisgarh,JANJGIR-CHAMPA,HASOUD,Group-4
8916,1-44537773054,"GOVERNMENT REWATI RAMAN MISHRA P.G.
COLLEGE SURAJPUR",Central,Chhattisgarh,SURGUJA,SURAJPUR,Group-4
8917,1-44368541454,"GOVERNMENT VIVEKANAND PG COLLEGE
MANENDRAGARH",Central,Chhattisgarh,KORIYA,MANENDRAGARH,Group-4
8918,1-44300869004,"GOVT DIGVIJAY AUTONOMOUS PG COLLEGE
RAJNANDGAON",Central,Chhattisgarh,RAJNANDGAON,RAJNANDGAON,Group-4
8919,1-44487737274,"GOVT E RAGHAVENDRA RAO PG SCIENCE
COLLEGE",Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
8920,1-44405018514,GOVT RAM BHAJAN RAI NES PG COLLEGE,Central,Chhattisgarh,JASHPUR,JASHPUR NAGAR,Group-4
8921,1-44408418174,"GOVT SWAMI ATMANAND PG COLLEGE
NARAYANPUR CHHATTISGARH",Central,Chhattisgarh,BASTAR,NARAYANPUR,Group-4
8922,1-44324293745,GOVT VYT PG AUTONOMOUS COLLEGE DURG,Central,Chhattisgarh,DURG,DURG,Group-4
8923,1-44479506534,"GOVT. BILASA GIRLS P.G. AUTONOMOUS
COLLEGE BILASPUR CHHATTISGARH",Central,Chhattisgarh,BILASPUR,BILASPUR,Group-4
